Year,County_Name,State,Population,Deaths,pollution_death,resp_death,circ_death,canc_death,resp_circ_death,Crude Rate,pollution_Crude_Rate,resp_Crude_Rate,circ_Crude_Rate,canc_Crude_Rate,resp_circ_Crude_Rate
2014,Aroostook,ME,69490,640,439,95,208,136,303,920.9958267376601,631.7455749028637,136.71031803137143,299.3236436897395,195.7116131817528,436.033961721111
2014,Athens,OH,64592,318,211,37,123,51,160,492.32103046816945,326.66584097101804,57.28263562051028,190.4260589546693,78.95714639583849,247.70869457517958
2014,Baltimore,MD,826518,7311,4752,621,2444,1687,3065,884.5542383831931,574.9421065239959,75.13447982984036,295.6983392981157,204.10928739603975,370.83281912795604
2014,Beaver,PA,169392,1965,1285,233,623,429,856,1160.031170303202,758.5954472466233,137.55076981203362,367.78596391801267,253.25871351657693,505.3367337300463
2014,Berks,PA,414021,3595,2424,313,1235,876,1548,868.3134430379135,585.4775482403066,75.60002995017162,298.29404788645985,211.58347040367516,373.8940778366315
2014,Bernalillo,NM,674829,5320,3008,517,1382,1109,1899,788.347862940093,445.7425510759022,76.61200096617068,204.79262153819707,164.3379285715344,281.4046225043678
2014,Bexar,TX,1858749,12407,7478,980,3859,2639,4839,667.4919529210238,402.31359909272317,52.72363293806748,207.6127546000025,141.97721155465314,260.33638753806997
2014,Blair,PA,126019,1338,793,149,427,217,576,1061.744657551639,629.2701894158818,118.23613899491346,338.8377943008594,172.19625612010887,457.0739332957729
2014,Blount,TN,126092,1223,664,155,273,236,428,969.9267201725723,526.5996256701457,122.9261174380611,216.50858103606888,187.16492719601558,339.43469847413
2014,Boyd,KY,48795,433,315,54,186,75,240,887.3860026642075,645.557946510913,110.66707654472795,381.1865969873963,153.7042729787888,491.85367353212416
2014,Bronx,NY,1437687,9068,6379,809,3388,2182,4197,630.7353408634842,443.69880231232526,56.270940754141904,235.65630071079448,151.77156084738888,291.9272414649364
2014,Bucks,PA,626169,5560,3392,521,1581,1290,2102,887.9391985230824,541.7067916169597,83.20437453786438,252.48774691816428,206.014670160931,335.69212145602864
2014,Cambria,PA,137517,1623,1029,178,559,292,737,1180.2177185366172,748.2711228429939,129.4385421438804,406.49519695746704,212.33738374164648,535.9337391013474
2014,Camden,NJ,510670,4472,2840,341,1450,1049,1791,875.712299528071,556.1321401296336,66.77502105077643,283.9407053478763,205.41641373098088,350.71572639865275
2014,Cass,ND,167203,908,561,112,266,183,378,543.0524571927538,335.5202956884745,66.98444405901809,159.08805464016794,109.44779698928848,226.072498699186
2014,Charleston,SC,380280,2880,1759,261,816,682,1077,757.3366992742191,462.553907646997,68.6336383717261,214.57873146102872,179.34153781424214,283.21236983275486
2014,Cherokee,OK,48294,329,231,27,151,53,178,681.2440468795295,478.32028823456324,55.90756615728662,312.6682403611215,109.7444817161552,368.57580651840806
2014,Clark,NV,2064899,14708,10124,1739,4850,3535,6589,712.2866542140802,490.29032412723336,84.21719415816463,234.87831608228782,171.1948138867809,319.0955102404524
2014,Contra Costa,CA,1108996,7262,4692,694,2208,1790,2902,654.8265277782788,423.08538533953237,62.57912562353696,199.09900486566227,161.4072548503331,261.67813048919925
2014,Cook,IL,5239254,39921,26248,3453,13167,9628,16620,761.9596224958744,500.9873543065482,65.90632941254614,251.314404684331,183.76662020967106,317.22073409687715
2014,Cumberland,ME,288258,2430,1450,258,593,599,851,842.9948171429761,503.0215987067141,89.50315342505672,205.71848829867687,207.79995698298055,295.22164172373357
2014,Cuyahoga,OH,1260226,13204,8634,1176,4388,3070,5564,1047.7485784295834,685.1152094941701,93.3165955947584,348.191514855272,243.60709904413972,441.50811045003036
2014,Dallas,TX,2512281,15449,9315,1322,4731,3262,6053,614.9391728075004,370.77858726790515,52.62150213292224,188.3149217782565,129.84216335672642,240.93642391117874
2014,Dauphin,PA,271977,2279,1488,194,798,496,992,837.9385021527555,547.1050860918386,71.32956095552197,293.40716310570383,182.3683620306129,364.7367240612258
2014,Daviess,KY,98416,883,567,108,277,182,385,897.2118354739067,576.125833197854,109.73825394244838,281.4582994635019,184.92927979190375,391.1965534059502
2014,DeKalb,GA,722615,4194,2495,294,1218,983,1512,580.3920483244881,345.27376265369526,40.685565619313195,168.55448613715464,136.03371089722742,209.2400517564678
2014,Denver,CO,662425,4314,2508,428,1175,905,1603,651.2435370041892,378.60889912065517,64.61108804770352,177.37857115899914,136.61923991395253,241.98965920670264
2014,Duchesne,UT,20260,39,24,14,10,0,24,192.49753208292202,118.46001974333662,69.10167818361303,49.35834155972359,0.0,118.46001974333662
2014,East Baton Rouge,LA,445864,3667,2220,292,1164,764,1456,822.448100766153,497.9096764932804,65.49082231353059,261.06615470188217,171.3526994778677,326.55697701541277
2014,El Paso,TX,834190,5071,2936,422,1429,1085,1851,607.8950838537983,351.95818698378065,50.587995540584274,171.30389959122022,130.06629185197616,221.8918951318045
2014,Erie,PA,279251,2708,1761,264,859,638,1123,969.7369033593434,630.6154678049496,94.53860505423437,307.6085672029823,228.46829554773305,402.14717225721665
2014,Essex,NJ,793443,5625,3539,412,1808,1319,2220,708.9356135223325,446.03077977876166,51.92559515932462,227.8676603108226,166.23752430861447,279.7932554701472
2014,Fairbanks North Star,AK,99295,299,173,24,96,53,120,301.1229165617604,174.22830958255702,24.170401329372073,96.68160531748829,53.376302935696664,120.85200664686036
2014,Fairfax,VA,1135388,4793,3011,418,1343,1250,1761,422.14643804584864,265.19568640852293,36.81560840875542,118.28555524631228,110.09452275345521,155.1011636550677
2014,Fairfield,CT,943686,6605,4240,586,2120,1534,2706,699.9150141042677,449.3019924000144,62.0969263081152,224.6509962000072,162.554069891892,286.74792250812243
2014,Fayette,KY,310725,2157,1261,208,579,474,787,694.1829592083031,405.82508649127044,66.94022045216832,186.3384021240647,152.5464639150374,253.27862257623303
2014,Forsyth,NC,365059,3003,1825,321,792,712,1113,822.6067567160376,499.9191911444451,87.93099197663939,216.95123254049346,195.0369666273123,304.88222451713284
2014,Fremont,WY,40680,243,147,36,82,29,118,597.3451327433628,361.35693215339234,88.49557522123894,201.5732546705998,71.28810226155359,290.06882989183873
2014,Fresno,CA,963151,6320,4004,602,2118,1284,2720,656.1795606296416,415.718822905235,62.5031796675703,219.9032135148071,133.31242972285756,282.4063931823774
2014,Garrett,MD,29658,132,98,15,83,0,98,445.0738417964798,330.4336098185987,50.57657293141817,279.8570368871805,0.0,330.4336098185987
2014,Hamilton,OH,806480,7903,4834,760,2340,1734,3100,979.9375061997818,599.3949012994742,94.23668286876301,290.1497867275072,215.00843170320405,384.3864695962702
2014,Hampton City,VA,137754,1128,753,103,380,270,483,818.8509952524065,546.626595234984,74.77096853811868,275.85405868432133,196.0015680125441,350.62502722244
2014,Harris,TX,4441928,24606,14740,1917,7134,5689,9051,553.9486457232084,331.83788661139937,43.15693545685567,160.60593508044255,128.07501607410117,203.76287053729823
2014,Hartford,CT,896258,7768,4891,783,2351,1757,3134,866.714718306559,545.7133994898791,87.36323692508185,262.3128608057055,196.03730175909172,349.6760977307873
2014,Haywood,TN,18226,70,49,0,39,10,39,384.0667178755624,268.84670251289367,0.0,213.98002853067047,54.8666739822232,213.98002853067047
2014,Henderson,KY,46387,355,233,46,130,57,176,765.3006230193804,502.2959018690582,99.16571453208873,280.25093237329423,122.87925496367517,379.416646905383
2014,Henrico,VA,322685,2526,1601,266,769,566,1035,782.806762012489,496.14949563816106,82.43333281683375,238.31290577498177,175.40325704634552,320.74623859181554
2014,Hillsborough,FL,1317116,9914,6090,915,2880,2295,3795,752.7051527731802,462.3738531761819,69.46996316193865,218.65955618183972,174.24433383240353,288.1295193437784
2014,Hillsborough,NH,405003,3085,1879,317,830,732,1147,761.7227526709678,463.9471806381681,78.27102515290011,204.93675355491192,180.73940193035605,283.207778707812
2014,Honolulu,HI,988586,7459,4903,767,2398,1738,3165,754.5119999676306,495.9608976861902,77.58556160010359,242.56867890097575,175.80665718511085,320.1542405010793
2014,Humboldt,CA,134665,1112,718,129,372,217,501,825.7527939702225,533.1749155311328,95.79326476812831,276.24104258716073,161.14060817584377,372.03430735528906
2014,Imperial,CA,178866,895,564,72,301,191,373,500.37458208938534,315.31984837811547,40.25359766529134,168.28240135073185,106.7838493620923,208.53599901602317
2014,Jefferson,AL,659733,6863,4048,523,2127,1398,2650,1040.2693210738285,613.5815549623863,79.27449437878657,322.4031540032104,211.90390658038933,401.67764838199696
2014,Jefferson,KY,760703,7445,4421,842,1830,1749,2672,978.6999656896318,581.1729413450454,110.6870881276924,240.5669492561486,229.91890396120428,351.254037383841
2014,Jefferson,LA,434858,4020,2459,325,1182,952,1507,924.4397021556463,565.4719471643617,74.73704059716046,271.81286764874966,218.92203891845153,346.54990824591016
2014,Kay,OK,45508,411,278,52,166,60,218,903.1379098180539,610.8816032345961,114.26562362661511,364.77102926957895,131.84495033840204,479.0366528961941
2014,Kent,MI,630227,4495,2902,397,1446,1059,1843,713.2350724421517,460.4690056122635,62.99317547486858,229.4411378757178,168.03469226167715,292.43431335058636
2014,Kern,CA,872138,5678,3570,594,1805,1171,2399,651.0437568366475,409.3388890290298,68.10848741827554,206.9626595791033,134.26774203165095,275.07114699737883
2014,King,WA,2078886,12570,7548,1019,3533,2996,4552,604.6507600705378,363.07907215691483,49.01663679489881,169.94678880900636,144.11564655300964,218.96342560390516
2014,Lackawanna,PA,212963,2478,1642,254,847,541,1101,1163.5824063334946,771.0259528650517,119.26954447486183,397.72166996144875,254.03473842874115,516.9912144363105
2014,Lancaster,PA,533650,4689,2932,372,1462,1098,1834,878.6657921858896,549.4237796308441,69.7086105125082,273.9623348636747,205.75283425466128,343.6709453761829
2014,Laramie,WY,96264,589,357,79,217,61,296,611.8590542674311,370.85514834205935,82.06598520734647,225.42175683536942,63.36740629934348,307.48774204271587
2014,Lawrence,PA,88476,1033,653,106,365,182,471,1167.5482616754828,738.0532573805326,119.806501198065,412.5412541254125,205.70550205705504,532.3477553234776
2014,Linn,KS,9502,13,0,0,0,0,0,136.81330246263943,0.0,0.0,0.0,0.0,0.0
2014,Litchfield,CT,185110,1657,1091,159,563,369,722,895.1434282318621,589.3792879909242,85.89487331856733,304.14348225379507,199.34093241856195,390.0383555723624
2014,Los Angeles,CA,10066615,58727,40435,5392,20514,14529,25906,583.3837888903072,401.6742470035856,53.56318881769095,203.78250285721663,144.32855532867802,257.3456916749076
2014,Luzerne,PA,319079,3888,2467,350,1248,869,1598,1218.5070155039975,773.1627590659366,109.69070355617261,391.1257086802955,272.3463468294686,500.81641223646807
2014,Maricopa,AZ,4083931,27860,16627,2539,7723,6365,10262,682.1858645506009,407.1322458680129,62.17049210674715,189.10701478550936,155.85473897575645,251.27750689225653
2014,Marion,IN,934212,7816,4774,817,2177,1780,2994,836.6409337495129,511.01891219551874,87.45338317212796,233.03061831789788,190.534910705493,320.48400149002583
2014,McCracken,KY,65324,621,438,85,265,88,350,950.6460106545833,670.5039495438124,130.12062947768047,405.6701977833568,134.7131222827751,535.7908272610373
2014,McLennan,TX,243014,1990,1198,206,599,393,805,818.8828627157283,492.9757133333882,84.76877875348745,246.4878566666941,161.71907791320666,331.25663542018157
2014,Mecklenburg,NC,1010878,5644,3285,463,1489,1333,1952,558.3265240711539,324.9650303993162,45.80176836373924,147.29769566653937,131.8655663690376,193.09946403027863
2014,Medina,OH,175873,1293,835,146,418,271,564,735.1895970387723,474.77441108072304,83.0144479254917,237.6715015949009,154.08846156033047,320.68594952039257
2014,Meigs,TN,11744,47,13,0,0,13,0,400.20435967302456,110.69482288828338,0.0,0.0,110.69482288828338,0.0
2014,Milwaukee,WI,957185,7957,4858,656,2382,1820,3038,831.2917565569874,507.5298923405611,68.53429587801732,248.85471460584947,190.14088185669436,317.38901048386674
2014,Minnehaha,SD,182556,1108,697,118,349,230,467,606.9370494533184,381.80065295032756,64.63770021253752,191.1742150353864,125.98873770240364,255.8119152479239
2014,Monroe,NY,750089,6454,4097,585,1937,1575,2522,860.4312288275125,546.2018507137153,77.99074509824834,258.2360226586445,209.97508295682246,336.22676775689285
2014,Montgomery,PA,816350,7225,4721,664,2343,1714,3007,885.0370551846634,578.3058737061309,81.33766154223066,287.0092484841061,209.95896367979418,368.34691002633673
2014,Multnomah,OR,777154,5391,3139,439,1453,1247,1892,693.6849067237639,403.90964982487384,56.48816064769659,186.96423102756984,160.4572581496074,243.45239167526643
2014,New Castle,DE,552271,4212,2648,390,1262,996,1652,762.6690519690513,479.47475062061926,70.6175048119492,228.51100275046127,180.34624305820873,299.1285075624105
2014,New Haven,CT,861534,7519,4627,793,2160,1674,2953,872.7455910039533,537.0652812309207,92.04511951936894,250.71558406284606,194.30457764870567,342.760703582215
2014,Northampton,PA,300296,2860,1873,242,924,707,1166,952.3936382769001,623.7179316407811,80.5871540080454,307.69640621253694,235.43437142019874,388.2835602205824
2014,Oklahoma,OK,766389,6991,4285,744,2107,1434,2851,912.1999402392257,559.1155405414222,97.07863761092605,274.92565785782415,187.11124507267198,372.00429546875023
2014,Orange,CA,3134438,18422,12471,1558,6265,4648,7823,587.7289644906041,397.87036782989486,49.705880288587615,199.87634146855035,148.28814607275692,249.58222175713797
2014,Orange,FL,1253631,7157,4450,570,2161,1719,2731,570.901644901889,354.9688863788467,45.46792477212194,172.3792726886939,137.1216889180309,217.8471974608158
2014,Ottawa,OK,32037,270,220,38,147,35,185,842.775540780972,686.7059961919032,118.61285388769237,458.8444610918625,109.24868121234823,577.4573149795549
2014,Philadelphia,PA,1560609,13953,8830,1094,4448,3288,5542,894.0740441712178,565.8047595522004,70.10083883919675,285.0169389001345,210.6869818128692,355.11777773933125
2014,Pima,AZ,1003157,8667,5246,844,2514,1888,3358,863.9724390100454,522.9490498496248,84.13438773791141,250.6088279302243,188.20583418148905,334.7432156681357
2014,Polk,IA,459780,3206,2029,372,896,761,1268,697.2900082648223,441.29801209274007,80.90826047239985,194.87581017008134,165.5139414502588,275.7840706424812
2014,Prince George's,MD,900647,5560,3574,333,1808,1433,2141,617.3339832364956,396.8258374257617,36.973420219020326,200.74457584381005,159.1078413629313,237.7179960628304
2014,Providence,RI,631464,5521,3429,474,1670,1285,2144,874.3174591108915,543.0238303371214,75.06366158640873,264.464799260132,203.4953694905806,339.5284608465408
2014,Pulaski,AR,392633,3434,2098,309,1048,741,1357,874.6080945819632,534.3412295960859,78.69944706634439,266.91592403083797,188.72585849890353,345.61537109718233
2014,Queens,NY,2314149,14230,10533,1361,5664,3508,7025,614.9128686182264,455.15651757946443,58.81211624662024,244.75519942752175,151.58920190532243,303.567315674142
2014,Richland,SC,401337,2802,1638,215,784,639,999,698.1663788785983,408.13580606821694,53.57093913593813,195.3470524770953,159.21781445518354,248.91799161303345
2014,Riverside,CA,2322455,15051,10294,1381,5129,3784,6510,648.0642251410684,443.23786682626786,59.4629390020474,220.84389148551855,162.93103633870194,280.30683048756595
2014,Roanoke,VA,93720,868,522,70,286,166,356,926.1630388390951,556.9782330345711,74.69056764831413,305.1643192488263,177.12334613743064,379.85488689714043
2014,Rockingham,NH,300532,2229,1426,198,617,611,815,741.6847457175941,474.4919010288422,65.88316718352787,205.30259672846822,203.30613711684612,271.18576391199605
2014,Sacramento,CA,1478137,10837,6995,1046,3425,2524,4471,733.1526103466729,473.23083043046756,70.76475319946663,231.71059245523253,170.75548477576842,302.47534565469914
2014,Saint Clair,IL,265587,2407,1545,278,719,548,997,906.294359287164,581.7302804730654,104.67379803981369,270.7210819806692,206.3354004525824,375.39488002048296
2014,Saint Louis,MO,1001207,9545,6151,939,3012,2200,3951,953.3493073859851,614.3584693275217,93.78679933320483,300.8368898739222,219.7347801203947,394.623689207127
2014,Salt Lake,UT,1091389,6255,3464,525,1696,1243,2221,573.1228736958133,317.3937065519261,48.10383831979249,155.3983043626058,113.89156386952773,203.5021426823983
2014,San Bernardino,CA,2105935,12847,8366,1262,4118,2986,5380,610.0378216801563,397.2582249689568,59.92587615477211,195.54259746858284,141.78975134560184,255.46847362335495
2014,San Diego,CA,3258856,19928,12896,1630,6292,4974,7922,611.502932317353,395.72168883804625,50.01755217168233,193.07388850565965,152.63024816070424,243.09144067734198
2014,San Francisco,CA,850424,5280,3305,364,1549,1392,1913,620.8667676359087,388.62967178724966,42.802178677930065,182.14443618712548,163.6830569221941,224.94661486505552
